Ingredient,Label,Usage_Count,Mean_Rank,Std_Rank,Median_Rank,Mean_Price,Dry_Rate,Oily_Rate,Normal_Rate,Combination_Rate,Brand_Count
sodium sulfite,Treatment,6,3.9166666666666665,0.519294393062997,3.9,69.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,5
ppg buteth,Treatment,6,4.166666666666667,0.2250925735484552,4.25,62.0,0.3333333333333333,0.5,0.5,0.5,3
sorbic acid,Treatment,10,4.26,0.30258148581093924,4.1,84.4,0.7,0.7,0.7,0.7,9
boron nitride,Treatment,5,4.32,0.2049390153191922,4.4,71.6,1.0,1.0,1.0,1.0,4
ci,Treatment,15,4.353333333333334,0.19952324127660864,4.5,64.13333333333334,1.0,1.0,1.0,1.0,7
ethylhexyl palmitate,Treatment,9,4.488888888888889,0.35512126254437526,4.5,67.44444444444444,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.5555555555555556,5
polyacrylate crosspolymer,Treatment,12,4.333333333333333,0.2870962250261095,4.3,60.166666666666664,0.6666666666666666,0.8333333333333334,0.9166666666666666,1.0,7
polymethyl methacrylate,Treatment,9,4.0888888888888895,0.4136557881996952,4.0,66.33333333333333,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.4444444444444444,7
sorbitan oleate,Treatment,5,4.22,0.19235384061671348,4.2,135.4,0.6,0.4,0.6,0.6,4
sorbitan laurate,Treatment,5,4.38,0.32710854467592254,4.4,69.2,1.0,0.6,1.0,1.0,3
arginine,Treatment,14,3.8785714285714294,1.2007552568334592,4.300000000000001,68.71428571428571,0.5,0.5714285714285714,0.5714285714285714,0.5714285714285714,7
salvia sclarea extract,Treatment,5,4.14,0.27018512172212594,4.1,64.8,0.2,0.2,0.2,0.2,3
hordeum vulgare extract extrait d orge,Treatment,11,4.0636363636363635,0.48015149124568435,4.0,79.27272727272727,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,4
boswellia serrata extract,Treatment,7,4.314285714285714,0.18644544714716083,4.3,55.42857142857143,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5714285714285714,5
glycine soja protein,Treatment,8,4.225,0.36547425158474384,4.15,89.125,0.625,0.625,0.625,0.625,3
phytosphingosine,Treatment,8,3.9375,0.3292307050426147,3.9,61.0,0.5,0.5,0.5,0.5,7
lauryl peg polydimethylsiloxyethyl dimethicone,Treatment,7,4.314285714285714,0.38047589248453684,4.3,57.285714285714285,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,5
propylene glycol dicaprate,Treatment,10,4.09,0.4931756504757936,4.0,79.2,0.6,0.6,0.6,0.6,4
acrylamide sodium acryloyldimethyltaurate copolymer,Treatment,9,4.111111111111111,0.518277060182207,4.0,88.22222222222223,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,3
sodium chloride,Treatment,17,4.352941176470588,0.353761302043524,4.3,83.47058823529412,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,12
titanium dioxide,Treatment,38,4.2552631578947375,0.3970821743676855,4.25,71.15789473684211,0.6052631578947368,0.5789473684210527,0.631578947368421,0.631578947368421,20
commiphora mukul resin extract,Treatment,6,4.416666666666667,0.6013872850889571,4.5,156.66666666666666,1.0,1.0,1.0,1.0,5
laminaria digitata extract,Treatment,10,4.26,0.4141926551202418,4.300000000000001,96.8,0.7,0.7,0.8,0.8,5
plankton extract,Treatment,8,4.3500000000000005,0.24494897427831785,4.35,123.125,0.875,0.875,0.875,0.875,5
laminaria saccharina extract,Treatment,15,4.193333333333333,0.3305118685283408,4.1,69.8,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.5333333333333333,5
hexyl cinnamal,Treatment,6,4.133333333333333,0.20655911179772904,4.15,99.83333333333333,0.5,0.5,0.5,0.5,4
coumarin,Treatment,5,4.14,0.18165902124584946,4.2,104.4,0.8,0.8,0.8,0.8,5
tromethamine,Treatment,21,4.223809523809523,0.5185602779858498,4.3,92.28571428571429,0.7619047619047619,0.7142857142857143,0.7619047619047619,0.7619047619047619,14
cyclohexasiloxane,Treatment,14,4.2,0.30127932350101755,4.15,92.78571428571429,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.9285714285714286,9
polyglutamic acid,Treatment,5,4.0600000000000005,0.3130495168499707,4.2,65.6,1.0,1.0,1.0,1.0,4
citrus grandis peel oil,Treatment,7,4.371428571428571,0.24299715851758244,4.4,83.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,6
gentiana lutea root extract,Treatment,11,4.009090909090909,0.3858874070361598,4.0,69.0909090909091,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,7
phytic acid,Treatment,5,4.4,0.40000000000000013,4.3,62.6,1.0,1.0,1.0,1.0,5
centella asiatica extract,Treatment,9,4.222222222222222,0.34197140881138655,4.3,66.88888888888889,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,6
zinc oxide,Treatment,5,4.1,0.3807886552931953,4.1,37.0,0.8,1.0,1.0,1.0,4
dimethyl isosorbide,Treatment,8,4.6875,0.4086126352846737,4.85,105.5,1.0,0.875,1.0,1.0,5
dimethiconol,Treatment,11,4.163636363636364,0.2975658826973525,4.2,77.18181818181819,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.6363636363636364,7
hydroxypinacolone retinoate,Treatment,6,4.666666666666667,0.3983298465677243,4.8,117.66666666666667,1.0,0.8333333333333334,1.0,1.0,5
ceramide np,Treatment,11,4.354545454545455,0.4227614844416089,4.4,72.0,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.9090909090909091,8
visit the dior boutique,Treatment,8,4.699999999999999,0.28284271247461906,4.75,109.125,0.875,0.375,1.0,0.75,1
butylparaben,Treatment,6,3.5666666666666664,1.78736304836669,4.2,57.333333333333336,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,3
butylphenyl methylpropional,Treatment,8,4.2375,0.46579425255608914,4.3,129.875,0.5,0.5,0.625,0.625,4
ethylparaben,Treatment,5,3.34,1.8994736112934028,4.0,54.4,0.0,0.2,0.2,0.2,2
methylparaben,Treatment,14,3.9857142857142853,1.2018301062943981,4.4,67.21428571428571,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.42857142857142855,7
propylparaben,Treatment,9,3.7222222222222223,1.4549723174151612,4.0,52.333333333333336,0.0,0.4444444444444444,0.2222222222222222,0.4444444444444444,5
aminomethyl propanol,Treatment,8,4.425000000000001,0.3150963571444682,4.4,78.625,0.625,0.625,0.75,0.75,7
hibiscus sabdariffa flower extract,Treatment,5,4.220000000000001,0.21679483388678822,4.3,50.8,1.0,1.0,1.0,1.0,5
citrus limon fruit extract,Treatment,7,4.142857142857143,0.3909694909544002,4.3,58.285714285714285,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,7
saccharum officinarum extract,Treatment,9,4.077777777777778,0.3492054473292827,4.2,54.22222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,9
pelargonium graveolens flower oil,Treatment,12,4.183333333333333,0.37859388972001823,4.199999999999999,63.5,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,7
ergothioneine,Treatment,9,4.333333333333333,0.3240370349203931,4.2,84.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,7
polyvinyl alcohol,Treatment,5,3.7800000000000002,0.23874672772626643,3.9,83.2,0.8,0.8,0.8,0.8,4
vitis vinifera seed oil,Treatment,6,4.433333333333334,0.32659863237109044,4.35,89.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,6
anthemis nobilis flower oil,Treatment,8,4.050000000000001,0.35856858280031817,4.15,68.25,0.5,0.5,0.5,0.5,6
polyacrylamide,Treatment,9,4.222222222222222,0.39299420408505314,4.3,78.88888888888889,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,6
c isoparaffin,Treatment,8,4.2375,0.41726148019814,4.35,81.75,0.375,0.375,0.375,0.375,5
sodium acrylates copolymer,Treatment,6,3.7999999999999994,0.29664793948382645,3.75,81.16666666666667,1.0,1.0,1.0,1.0,4
yeast extract,Treatment,5,4.459999999999999,0.37148351242013417,4.4,76.2,0.4,0.4,0.4,0.4,5
algin,Treatment,5,4.24,0.3286335345030996,4.3,81.2,0.8,0.8,0.8,0.8,5
xylitol,Treatment,6,4.183333333333334,0.4535048695071164,4.35,126.33333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3
vinyl dimethicone methicone silsesquioxane crosspolymer,Treatment,7,4.085714285714286,0.3023715784073818,4.1,78.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,6
benzyl alcohol,Treatment,10,4.4,0.2748737083745107,4.4,87.7,0.7,0.7,0.7,0.7,8
peg stearate,Treatment,20,4.3549999999999995,0.3790222879156873,4.3,107.85,0.65,0.6,0.65,0.7,10
hydrolyzed soy protein,Treatment,5,4.000000000000001,0.3807886552931956,3.9,102.0,0.6,0.6,0.6,0.6,4
isododecane,Treatment,13,3.9153846153846152,0.3715870329773672,3.9,79.46153846153847,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,9
scutellaria baicalensis root extract,Treatment,7,3.9428571428571426,0.43915503282683976,4.0,82.85714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,4
triticum vulgare germ extract,Treatment,7,4.071428571428571,0.6102302453836194,4.0,94.42857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,4
oryza sativa bran extract,Treatment,9,4.111111111111111,0.45946829173634063,4.1,70.77777777777777,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.7777777777777778,5
synthetic fluorphlogopite,Treatment,7,4.342857142857143,0.3866830866792722,4.3,83.85714285714286,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,5
glycyrrhetinic acid,Treatment,5,3.88,0.5449770637375484,4.0,108.4,0.8,0.8,0.8,0.8,4
cetyl peg ppg dimethicone,Treatment,8,4.0,0.3251373336211727,4.0,49.75,0.5,0.5,0.5,0.5,5
acer saccharum extract,Treatment,5,4.0600000000000005,0.4449719092257396,4.2,52.4,0.6,0.6,0.6,0.6,5
oleanolic acid,Treatment,6,4.066666666666667,0.4501851470969101,4.1,59.833333333333336,0.3333333333333333,0.5,0.3333333333333333,0.5,5
isostearic acid,Treatment,5,4.180000000000001,0.44384682042344303,4.3,128.8,0.8,0.8,0.8,0.8,2
sodium metaphosphate,Treatment,6,4.133333333333334,0.4131182235954578,4.3,123.66666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2
glucosamine hcl,Treatment,9,4.166666666666667,0.469041575982343,4.2,66.66666666666667,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,8
alpha isomethyl ionone,Treatment,11,4.336363636363636,0.4544727214536144,4.3,99.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,5
hydrolyzed rice bran extract,Treatment,5,3.96,0.5941380311005179,4.0,106.0,0.6,0.6,0.6,0.6,5
molasses extract saccharum officinarum extrait de melasse,Treatment,6,3.966666666666667,0.5316640543300502,4.0,90.33333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,4
acetyl dipeptide cetyl ester,Treatment,5,4.319999999999999,0.32710854467592243,4.3,89.4,0.8,0.6,0.8,0.8,4
biotin,Treatment,7,4.028571428571428,0.21380899352993948,4.1,73.0,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.7142857142857143,4
tocotrienols,Treatment,7,4.385714285714286,0.2853569193634028,4.4,65.57142857142857,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,4
lonicera caprifolium flower extract,Treatment,6,4.283333333333334,0.4996665554814198,4.3,61.333333333333336,1.0,1.0,1.0,1.0,4
lonicera japonica flower extract,Treatment,6,4.283333333333334,0.4996665554814198,4.3,61.333333333333336,1.0,1.0,1.0,1.0,4
aloe barbadensis leaf extract,Treatment,6,4.2,0.5366563145999496,4.0,81.33333333333333,1.0,0.8333333333333334,1.0,1.0,4
melaleuca alternifolia leaf oil,Treatment,8,4.125,0.3991061441342569,4.1,44.875,0.5,0.625,0.625,0.75,6
pvp,Treatment,5,4.48,0.6418722614352484,4.8,53.4,0.8,0.8,0.8,0.8,3
poloxamer,Treatment,5,4.220000000000001,0.10954451150103345,4.2,118.4,1.0,0.8,1.0,1.0,3
ammonium polyacryloyldimethyl taurate,Treatment,7,4.185714285714286,0.2544836041121407,4.2,86.42857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8571428571428571,6
isopropyl palmitate,Treatment,8,4.4625,0.5553313039464435,4.45,85.875,0.875,0.875,0.875,0.875,4
c alcohols,Treatment,7,4.157142857142857,0.49952358255022317,4.1,72.85714285714286,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,5
glycine soja extract,Treatment,8,4.8125,0.2948970764763288,5.0,126.0,0.875,0.5,0.875,0.875,4
silica dimethyl silylate,Treatment,5,4.4,0.3807886552931954,4.3,70.6,0.4,0.4,0.4,0.4,1
c alkyl glucoside,Treatment,5,4.26,0.4505552130427525,4.1,64.2,0.6,0.8,0.8,0.8,3
hydrolyzed hyaluronic acid,Treatment,10,4.180000000000001,0.28596814119369623,4.1,72.3,0.9,0.9,0.9,0.9,6
diazolidinyl urea,Treatment,5,3.5200000000000005,2.00922870773837,4.6,53.2,0.0,0.2,0.2,0.2,2
behenyl alcohol,Treatment,9,4.411111111111111,0.4044887033170533,4.4,72.44444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,7
simmondsia chinensis seed oil,Treatment,9,4.244444444444444,0.3844187531556932,4.2,84.11111111111111,1.0,1.0,1.0,1.0,9
beta glucan,Treatment,5,4.24,0.2302172886644268,4.2,91.0,0.8,0.6,0.8,0.8,4
elaeis guineensis oil,Treatment,8,4.3625,0.31139088893910466,4.300000000000001,99.625,0.75,0.625,0.75,0.75,5
colloidal oatmeal,Treatment,5,4.040000000000001,0.2966479394838264,4.1,54.0,0.8,0.8,0.8,0.8,3
polyglyceryl isostearate,Treatment,5,4.04,0.3049590136395382,4.1,52.2,0.8,0.8,0.8,0.8,3
hydrolyzed collagen,Treatment,5,4.119999999999999,0.22803508501982772,4.1,48.8,0.8,0.8,0.8,0.8,4
calendula officinalis flower extract,Treatment,5,4.12,0.31937438845342614,4.2,65.6,0.8,0.8,0.8,0.8,3
palmitoyl hexapeptide,Treatment,8,3.9875,0.4703721930556695,3.9,80.25,0.625,0.625,0.625,0.625,5
pisum sativum extract,Treatment,7,4.271428571428571,0.3946064947695182,4.2,60.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,5
bambusa vulgaris extract,Treatment,5,4.26,0.47749345545253297,4.2,56.0,0.6,0.6,0.6,0.6,4
sea whip extract,Treatment,6,4.083333333333333,0.07527726527090811,4.1,53.833333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
aluminum hydroxide,Treatment,5,3.9199999999999995,0.3834057902536162,3.8,38.6,0.8,0.8,0.8,0.8,5
cetearyl olivate,Treatment,7,4.3428571428571425,0.4894116973712515,4.2,81.57142857142857,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,3
sorbitan olivate,Treatment,8,4.3125,0.4611708700997619,4.2,78.625,0.5,0.625,0.625,0.625,4
sclerotium gum,Treatment,7,4.157142857142857,0.48599431703516466,4.2,103.85714285714286,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,5
dimethyl mea,Treatment,6,4.349999999999999,0.1643167672515499,4.35,112.66666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1
polyglyceryl stearate,Treatment,5,3.8400000000000007,0.27018512172212583,3.8,67.4,1.0,1.0,1.0,1.0,4
sodium dehydroacetate,Treatment,5,4.4399999999999995,0.40373258476372703,4.6,74.6,0.8,0.8,0.8,0.8,5
algae exopolysaccharides,Treatment,7,4.085714285714286,0.3484660262185848,4.1,70.85714285714286,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,1
glycine soja oil,Treatment,5,4.2,0.3391164991562635,4.2,60.6,0.8,0.8,0.8,0.8,5
dicaprylyl carbonate,Treatment,5,4.04,0.5412947441089744,3.8,63.4,0.8,1.0,1.0,1.0,5
t butyl alcohol,Treatment,5,3.5,1.9773719933285188,4.4,57.2,0.4,0.6,0.6,0.8,5
papain,Treatment,5,4.5200000000000005,0.25884358211089564,4.6,68.0,1.0,1.0,1.0,1.0,5
sea water,Treatment,6,4.283333333333332,0.312516666222246,4.199999999999999,50.666666666666664,0.8333333333333334,0.8333333333333334,1.0,1.0,6
linum usitatissimum seed oil,Treatment,5,4.5200000000000005,0.370135110466435,4.6,136.6,0.8,0.6,0.8,0.8,5
citrus aurantium bergamia fruit oil,Treatment,5,4.18,0.25884358211089586,4.3,58.4,0.8,0.8,0.8,0.8,4
citrus aurantium dulcis peel oil,Treatment,6,4.116666666666666,0.4490731195102493,4.1,75.33333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,5
nylon,Treatment,6,4.066666666666667,0.21602468994692886,4.05,62.5,0.5,0.6666666666666666,0.5,0.6666666666666666,6
epilobium angustifolium flower leaf stem extract,Treatment,5,4.0,0.46904157598234286,3.8,33.0,0.6,0.6,0.6,0.6,4
acrylates copolymer,Treatment,5,4.02,0.24899799195977465,4.1,65.8,0.4,0.4,0.4,0.4,3
oligopeptide,Treatment,5,4.16,0.33615472627943205,4.2,61.2,0.4,0.6,0.8,0.8,3
hydroxydecanoic acid,Treatment,6,3.983333333333334,0.22286019533929033,4.0,28.333333333333332,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,2
stearyl alcohol,Treatment,7,4.328571428571428,0.38172540616821116,4.2,84.42857142857143,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,5
capryloyl glycine,Treatment,5,4.0200000000000005,0.10954451150103332,4.0,30.4,0.2,0.4,0.2,0.4,3
magnesium sulfate,Face Mask,5,4.359999999999999,0.33615472627943216,4.3,41.4,0.8,0.8,0.8,0.8,3
butyrospermum parkii butter,Face Mask,15,4.24,0.5779273310719956,4.2,45.266666666666666,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.9333333333333333,11
butylene glycol,Face Mask,180,4.122222222222222,0.7707324786807406,4.3,37.87777777777778,0.7277777777777777,0.7055555555555556,0.75,0.7611111111111111,34
dimethicone,Face Mask,54,4.294444444444444,0.37133957742342294,4.3,49.22222222222222,0.6851851851851852,0.5740740740740741,0.6851851851851852,0.6666666666666666,24
caprylic capric triglyceride,Face Mask,58,4.212068965517242,0.8709900771297915,4.3,53.741379310344826,0.6724137931034483,0.5862068965517241,0.6724137931034483,0.6896551724137931,25
ceteareth,Face Mask,15,4.266666666666667,0.38483144114694956,4.2,48.2,0.8,0.4666666666666667,0.8,0.8,11
kaolin,Face Mask,61,4.167213114754098,1.012706161969899,4.4,45.14754098360656,0.6885245901639344,0.7704918032786885,0.7704918032786885,0.7704918032786885,31
helianthus annuus seed oil,Face Mask,16,4.237500000000001,1.192126950734135,4.55,48.4375,0.875,0.875,0.9375,0.9375,13
prunus armeniaca kernel oil,Face Mask,8,4.375,0.28660575211055545,4.4,36.625,0.625,0.625,0.625,0.625,4
prunus amygdalus dulcis oil,Face Mask,7,4.257142857142857,0.3457221565416505,4.2,48.857142857142854,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,6
simmondsia chinensis seed oil,Face Mask,10,4.319999999999999,0.376533899905145,4.300000000000001,35.5,0.8,0.8,0.9,0.9,6
glycine soja oil,Face Mask,5,4.34,0.3847076812334268,4.4,49.4,1.0,0.8,1.0,1.0,4
honey,Face Mask,7,4.2,0.3915780041490242,4.1,55.57142857142857,1.0,1.0,1.0,1.0,6
punica granatum fruit juice,Face Mask,5,4.62,0.4147288270665544,4.8,141.6,0.4,0.4,0.4,0.4,2
rosmarinus officinalis leaf extract,Face Mask,11,4.0,1.361616686149226,4.3,93.9090909090909,0.7272727272727273,0.5454545454545454,0.7272727272727273,0.6363636363636364,9
tocopherol,Face Mask,52,4.1,0.7167464615860188,4.3,43.40384615384615,0.8076923076923077,0.7115384615384616,0.8269230769230769,0.8076923076923077,22
glycerin,Face Mask,226,4.158407079646017,0.7728418741492626,4.3,40.67256637168141,0.7566371681415929,0.7345132743362832,0.7831858407079646,0.7920353982300885,51
illite,Face Mask,7,3.8142857142857145,1.7247498093236318,4.3,59.285714285714285,1.0,1.0,1.0,1.0,4
squalane,Face Mask,29,4.162068965517241,0.4739000746868239,4.3,57.10344827586207,0.7241379310344828,0.5172413793103449,0.7241379310344828,0.7241379310344828,18
hydrogenated vegetable oil,Face Mask,7,3.942857142857143,1.7671607575025943,4.5,107.28571428571429,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,5
lecithin,Face Mask,30,4.2,0.8784783081733063,4.3,65.53333333333333,0.6666666666666666,0.6333333333333333,0.7,0.7,17
ethylhexyl palmitate,Face Mask,6,4.3,0.3687817782917155,4.15,61.666666666666664,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,3
dipropylene glycol,Face Mask,25,4.247999999999999,0.3267516896156264,4.3,23.6,0.84,0.8,0.84,0.8,11
polysilicone,Face Mask,12,4.45,0.3942772444036627,4.45,103.5,0.5,0.4166666666666667,0.5,0.5,8
propylene glycol,Face Mask,16,4.1,0.3669695718539436,4.1,43.375,0.8125,0.75,0.8125,0.8125,9
sodium citrate,Face Mask,36,4.277777777777778,0.5647305861387666,4.4,34.69444444444444,0.7222222222222222,0.6666666666666666,0.7222222222222222,0.7222222222222222,18
benzyl alcohol,Face Mask,15,4.433333333333334,0.37922226175361046,4.4,59.53333333333333,0.7333333333333333,0.8,0.8,0.8666666666666667,12
sodium benzoate,Face Mask,53,4.075471698113207,1.1207665063177075,4.3,35.22641509433962,0.7735849056603774,0.7735849056603774,0.7924528301886793,0.8113207547169812,18
potassium sorbate,Face Mask,79,4.107594936708862,1.0674402825906053,4.3,39.848101265822784,0.759493670886076,0.7721518987341772,0.7848101265822784,0.7974683544303798,23
phenoxyethanol,Face Mask,182,4.141758241758241,0.7800787513816233,4.3,40.747252747252745,0.7142857142857143,0.7087912087912088,0.7472527472527473,0.7582417582417582,45
water,Face Mask,192,4.166666666666667,0.617657569046433,4.3,37.848958333333336,0.71875,0.703125,0.765625,0.7760416666666666,52
xanthan gum,Face Mask,117,4.153846153846153,0.7150522601516694,4.3,35.75213675213675,0.7692307692307693,0.7777777777777778,0.811965811965812,0.8290598290598291,34
methylparaben,Face Mask,5,4.1,0.43011626335213143,4.3,103.6,0.8,0.8,0.8,0.8,3
betaine,Face Mask,46,4.252173913043478,0.6149034722566109,4.3,21.32608695652174,0.7391304347826086,0.7608695652173914,0.782608695652174,0.8043478260869565,11
mannitol,Face Mask,8,4.15,0.4472135954999579,4.199999999999999,50.25,0.625,0.5,0.625,0.75,6
hexanediol,Face Mask,89,4.257303370786517,0.5092078608551626,4.3,16.89887640449438,0.8651685393258427,0.8202247191011236,0.8876404494382022,0.8876404494382022,18
hydroxyacetophenone,Face Mask,31,4.4161290322580635,0.5586273499651019,4.4,16.64516129032258,0.9032258064516129,0.8387096774193549,0.9032258064516129,0.9032258064516129,5
saccharide isomerate,Face Mask,14,4.25,1.3072284245097159,4.6,27.642857142857142,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,5
peg hydrogenated castor oil,Face Mask,61,4.19672131147541,0.4640284521142908,4.2,22.262295081967213,0.8032786885245902,0.7868852459016393,0.8360655737704918,0.8360655737704918,18
fragrance,Face Mask,87,4.10919540229885,1.0325664778315273,4.3,42.67816091954023,0.7011494252873564,0.6206896551724138,0.7241379310344828,0.7126436781609196,27
caffeine,Face Mask,36,4.188888888888889,0.5214144377297353,4.3,57.861111111111114,0.5555555555555556,0.5555555555555556,0.5833333333333334,0.5833333333333334,10
zinc gluconate,Face Mask,15,4.066666666666666,1.232110075478339,4.3,88.46666666666667,0.5333333333333333,0.4,0.5333333333333333,0.5333333333333333,7
cocos nucifera oil,Face Mask,5,4.359999999999999,0.5770615218501403,4.6,29.0,0.6,0.6,0.6,0.6,3
citric acid,Face Mask,73,4.1945205479452055,0.8621501562564545,4.3,33.97260273972603,0.726027397260274,0.7123287671232876,0.7671232876712328,0.7671232876712328,22
salix alba bark extract,Face Mask,11,4.427272727272727,0.366308364881036,4.4,29.727272727272727,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5454545454545454,5
synthetic fluorphlogopite,Face Mask,5,4.4399999999999995,0.5128352561983236,4.4,62.0,0.6,0.4,0.6,0.6,4
ci,Face Mask,50,4.119999999999999,0.43985155195259,4.15,30.98,0.62,0.64,0.62,0.68,11
linalool,Face Mask,53,4.133962264150944,0.9156635669171239,4.3,55.528301886792455,0.5849056603773585,0.6226415094339622,0.6792452830188679,0.6792452830188679,23
hexyl cinnamal,Face Mask,7,4.257142857142858,0.4197504927816955,4.3,35.142857142857146,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,6
camellia sinensis leaf extract,Face Mask,38,4.221052631578948,0.4521168796127009,4.3,35.1578947368421,0.6578947368421053,0.631578947368421,0.7631578947368421,0.7368421052631579,19
limonene,Face Mask,53,4.188679245283019,0.7159341335621731,4.3,57.16981132075472,0.6226415094339622,0.6981132075471698,0.7169811320754716,0.7169811320754716,21
glycosyl trehalose,Face Mask,6,4.683333333333333,0.3060501048303474,4.7,12.333333333333334,0.5,0.5,0.5,0.5,1
polysorbate,Face Mask,75,4.053333333333334,0.9332207139261863,4.3,44.61333333333334,0.7733333333333333,0.72,0.8266666666666667,0.84,25
ascorbyl palmitate,Face Mask,8,4.487500000000001,0.3907410541887958,4.4,29.375,0.75,0.75,0.75,0.75,5
tocopheryl acetate,Face Mask,58,4.1672413793103456,0.7658014792530335,4.3,55.41379310344828,0.5689655172413793,0.5344827586206896,0.5862068965517241,0.603448275862069,25
sorbic acid,Face Mask,8,3.7625,1.683480663048181,4.5,48.875,0.625,0.625,0.625,0.625,4
aloe barbadensis leaf juice,Face Mask,27,4.074074074074074,0.9288506514846897,4.2,38.629629629629626,0.8518518518518519,0.8148148148148148,0.8518518518518519,0.8518518518518519,13
aloe barbadensis leaf extract,Face Mask,14,4.385714285714285,0.3526976104194703,4.3,27.071428571428573,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,8
ubiquinone,Face Mask,5,4.22,0.6685805860178712,4.2,11.0,1.0,0.8,1.0,1.0,3
pentylene glycol,Face Mask,42,4.0357142857142865,0.7783100606587634,4.1,66.04761904761905,0.7619047619047619,0.7380952380952381,0.8095238095238095,0.8095238095238095,23
cetearyl alcohol,Face Mask,43,4.095348837209301,0.960890828834937,4.3,45.674418604651166,0.6976744186046512,0.6511627906976745,0.7441860465116279,0.7674418604651163,24
niacinamide,Face Mask,27,4.125925925925926,0.47197831810744517,4.2,46.407407407407405,1.0,0.8888888888888888,1.0,1.0,14
hydroxyethyl acrylate sodium acryloyldimethyl taurate copolymer,Face Mask,15,4.246666666666666,0.4998094875145167,4.3,29.666666666666668,0.8666666666666667,0.8,0.9333333333333333,1.0,9
sorbitan stearate,Face Mask,6,3.5999999999999996,1.7753872816937717,4.199999999999999,41.833333333333336,0.5,0.3333333333333333,0.5,0.5,5
glyceryl stearate,Face Mask,39,4.015384615384616,1.0030318412163828,4.2,47.92307692307692,0.6666666666666666,0.5641025641025641,0.6923076923076923,0.6923076923076923,22
